date,y_true_next,y_pred_static,y_pred_adaptive,p1_static,p1_adaptive,logloss_static,logloss_adaptive,brier_static,brier_adaptive,return_next,feature_score,prediction_score,performance_score,drift_index,action,drift_feature,retrained_today,ensemble_size,pos_long_static,pos_long_adaptive,pos_ls_static,pos_ls_adaptive
2016-12-12,1,1,1,0.5366666666666666,0.5366666666666666,0.6223781096717381,0.6223781096717381,0.21467777777777783,0.21467777777777783,0.006539774750587091,3.1477282098980184,0.11144425494925049,3.3183317260965715,2.288024078272954,none,Ret_Vol_20,0,1,0.07333333333333325,0.07333333333333325,0.07333333333333325,0.07333333333333325
2016-12-13,0,0,0,0.48,0.48,0.6539264674066639,0.6539264674066639,0.2304,0.2304,-0.00811717185395111,4.114611947708879,0.10493224085989106,3.2730199702339497,2.6592304424117037,moderate,Ret_Vol_20,1,1,0.0,0.0,-0.040000000000000036,-0.040000000000000036
2016-12-14,1,1,1,0.5033333333333333,0.6833333333333333,0.6865026378412769,0.38077249551779285,0.2466777777777778,0.10027777777777777,0.0038832279549072535,3.0005045719660752,0.04585868143272589,0.0,1.213959433216248,none,Ret_Vol_20,0,1,0.006666666666666599,0.3666666666666667,0.006666666666666599,0.3666666666666667
2016-12-15,0,0,1,0.36333333333333334,0.5833333333333334,0.4515090466095711,0.8754687373539001,0.1320111111111111,0.34027777777777785,-0.0017506226204834219,2.9940019704730356,0.04817049790785084,0.24734812091805358,1.2862563738369857,none,Ret_Vol_20,0,1,0.0,0.16666666666666674,-0.2733333333333333,0.16666666666666674
2016-12-16,1,0,0,0.4866666666666667,0.45666666666666667,0.7201758529478646,0.7838015488280762,0.2635111111111111,0.2952111111111111,0.001975120701520394,2.9762036504612452,0.0490759192828852,0.35113540917954,1.3105448587232258,none,Ret_Vol_20,0,1,0.0,0.0,-0.026666666666666616,-0.08666666666666667
2016-12-19,1,0,1,0.43333333333333335,0.5133333333333333,0.8362480242006186,0.666829872242572,0.32111111111111107,0.23684444444444447,0.0036375121488696482,2.9716822650469448,0.04797785932589556,0.3412471179365266,1.3054403991975045,none,Ret_Vol_20,0,1,0.0,0.026666666666666616,-0.1333333333333333,0.026666666666666616
2016-12-20,0,0,1,0.41,0.51,0.5276327420823718,0.7133498878774648,0.16809999999999997,0.2601,-0.0024573614565177593,2.9967232943445294,0.04990251224781379,0.37055249745003016,1.324825820647165,none,Ret_Vol_20,0,1,0.0,0.020000000000000018,-0.18000000000000005,0.020000000000000018
2016-12-21,0,0,1,0.42,0.63,0.5447271754416719,0.9942522733438669,0.17639999999999997,0.39690000000000003,-0.0018629737285675851,2.9716822650469448,0.04254660985315834,0.6290589682666182,1.390154579454711,none,Ret_Vol_20,0,1,0.0,0.26,-0.16000000000000003,0.26
2016-12-22,1,0,1,0.41333333333333333,0.64,0.8835009090511642,0.4462871026284195,0.3441777777777778,0.1296,0.0012517152775348706,2.949311019432956,0.03797479674783762,0.38095151121045306,1.3054023001606696,none,Ret_Vol_20,0,1,0.0,0.28,-0.17333333333333334,0.28
2016-12-23,1,0,0,0.38333333333333336,0.4533333333333333,0.958850346292951,0.7911275889201491,0.3802777777777778,0.2988444444444444,0.0022483727122095676,2.929269866566134,0.03876905826467904,0.465592911791572,1.323016537643329,none,Ret_Vol_20,0,1,0.0,0.0,-0.23333333333333328,-0.09333333333333338
2016-12-27,0,0,0,0.32666666666666666,0.3933333333333333,0.3955147772549963,0.49977578757940566,0.1067111111111111,0.1547111111111111,-0.008356529175972627,2.929269866566134,0.03876905826467904,0.3472086349280458,1.2875012545842712,none,Ret_Vol_20,0,1,0.0,0.0,-0.3466666666666667,-0.21333333333333337
2016-12-28,0,1,1,0.5066666666666667,0.5666666666666667,0.7065702008920861,0.8362480242006186,0.25671111111111117,0.32111111111111107,-0.000293304709629405,2.911302284401052,0.028483212763591902,0.4193070256899644,1.2988579852964877,none,Ret_Vol_20,0,1,0.01333333333333342,0.1333333333333333,0.01333333333333342,0.1333333333333333
2016-12-29,0,0,1,0.42333333333333334,0.6,0.5504908801584221,0.916290731874155,0.17921111111111113,0.36,-0.004637050227782158,2.8952098887956055,0.030572976066436566,0.6170337529853538,1.3523659742337792,none,Ret_Vol_20,0,1,0.0,0.19999999999999996,-0.15333333333333332,0.19999999999999996
2016-12-30,1,1,1,0.5233333333333333,0.5766666666666667,0.647536669307893,0.5504908801584221,0.2272111111111111,0.17921111111111113,0.008486575281279274,2.8808364143549428,0.026168219652994297,0.46296672226670554,1.2990750483178872,none,Ret_Vol_20,0,1,0.046666666666666634,0.15333333333333332,0.046666666666666634,0.15333333333333332
2017-01-03,1,0,1,0.4766666666666667,0.56,0.7409378443962937,0.579818495252942,0.2738777777777778,0.19359999999999997,0.005722273788525856,2.8680570573587567,0.02472220192190038,0.3478226463059717,1.2589862774118643,none,Ret_Vol_20,0,1,0.0,0.1200000000000001,-0.046666666666666634,0.1200000000000001
2017-01-04,0,0,1,0.4,0.5633333333333334,0.5108256237659907,0.8285851514550495,0.16000000000000003,0.3173444444444445,-0.0007706704833204681,2.856771157278467,0.022476589168031073,0.4719007565301043,1.2910216666208274,none,Ret_Vol_20,0,1,0.0,0.1266666666666667,-0.19999999999999996,0.1266666666666667
2017-01-05,1,0,1,0.4166666666666667,0.65,0.8754687373538999,0.4307829160924542,0.3402777777777777,0.12249999999999998,0.0035169592193697863,2.8468970389331485,0.026716106683649977,0.4126340618657457,1.2705638661380783,none,Ret_Vol_20,0,1,0.0,0.30000000000000004,-0.16666666666666663,0.30000000000000004
2017-01-06,0,0,0,0.32666666666666666,0.47,0.3955147772549963,0.6348782724359695,0.1067111111111111,0.22089999999999999,-0.0035485942758867184,2.8468970389331485,0.026069822227651772,0.46080327478985494,1.2848207446785116,none,Ret_Vol_20,0,1,0.0,0.0,-0.3466666666666667,-0.06000000000000005
2017-01-09,0,0,1,0.37666666666666665,0.6066666666666667,0.47267385780161447,0.9330978501905364,0.14187777777777777,0.36804444444444445,0.0,2.8468970389331485,0.025994108656494035,0.403597213317194,1.267636212165366,none,Ret_Vol_20,0,1,0.0,0.21333333333333337,-0.2466666666666667,0.21333333333333337
2017-01-10,1,0,1,0.37,0.5566666666666666,0.9942522733438669,0.585788662239446,0.39690000000000003,0.19654444444444447,0.0028296382793233654,2.8468970389331485,0.027302193504091375,0.331208997053936,1.2463121727406679,none,Ret_Vol_20,0,1,0.0,0.11333333333333329,-0.26,0.11333333333333329
2017-01-11,0,0,0,0.34,0.45666666666666667,0.41551544396166595,0.6100322738494387,0.11560000000000002,0.20854444444444445,-0.0021448089967596173,2.8468970389331485,0.029322903182977367,0.40842296278558576,1.2700825753638283,none,Ret_Vol_20,0,1,0.0,0.0,-0.31999999999999995,-0.08666666666666667
2017-01-12,1,0,1,0.37666666666666665,0.5833333333333334,0.9763946559438605,0.5389965007326869,0.3885444444444444,0.17361111111111108,0.0018498402425362048,2.8468970389331485,0.03314763363437366,0.5492602146915673,1.3134811700710418,none,Ret_Vol_20,0,1,0.0,0.16666666666666674,-0.2466666666666667,0.16666666666666674
2017-01-13,0,0,1,0.34,0.5033333333333333,0.41551544396166595,0.6998361687107418,0.11560000000000002,0.2533444444444444,-0.0029675026899970147,2.8468970389331485,0.03385408766797801,0.5302102946229259,1.3079781302605307,none,Ret_Vol_20,0,1,0.0,0.006666666666666599,-0.31999999999999995,0.006666666666666599
2017-01-17,1,0,0,0.37333333333333335,0.49333333333333335,0.9852836033611064,0.706570200892086,0.3927111111111112,0.25671111111111106,0.0017637540575008437,2.8468970389331485,0.032991145342158204,0.5055983402024852,1.3003356612366526,none,Ret_Vol_20,0,1,0.0,0.0,-0.2533333333333333,-0.013333333333333308
2017-01-18,0,0,0,0.3,0.42333333333333334,0.35667494393873245,0.5504908801584221,0.09,0.17921111111111113,-0.003609308355419394,2.8468970389331485,0.03402058442140045,0.6313497340673073,1.338369911119872,none,Ret_Vol_20,0,1,0.0,0.0,-0.4,-0.15333333333333332
2017-01-19,1,0,0,0.38333333333333336,0.48,0.958850346292951,0.7339691750802004,0.3802777777777778,0.27040000000000003,0.003366237154707852,2.8468970389331485,0.03519139998242473,0.5760281205543909,1.3221246717343043,none,Ret_Vol_20,0,1,0.0,0.0,-0.23333333333333328,-0.040000000000000036
2017-01-20,0,0,0,0.35,0.4033333333333333,0.4307829160924542,0.516396668815446,0.12249999999999998,0.16267777777777775,-0.002690124758069401,2.8468970389331485,0.03319228727637891,0.7317889775961554,1.3682531950350196,none,Ret_Vol_20,0,1,0.0,0.0,-0.30000000000000004,-0.19333333333333336
2017-01-23,1,0,0,0.37333333333333335,0.48333333333333334,0.9852836033611064,0.7270487322356266,0.3927111111111112,0.2669444444444444,0.006564593637664151,2.8468970389331485,0.03352888477168657,0.6790089714630629,1.3525201724436844,none,Ret_Vol_20,0,1,0.0,0.0,-0.2533333333333333,-0.033333333333333326
2017-01-24,1,0,0,0.36333333333333334,0.44333333333333336,1.0124345924270572,0.8134333464344472,0.4053444444444445,0.30987777777777775,0.008026090549617448,2.8468970389331485,0.03352888477168657,0.5449985963286282,1.312317059903354,none,Ret_Vol_20,0,1,0.0,0.0,-0.2733333333333333,-0.11333333333333329
2017-01-25,0,0,0,0.36333333333333334,0.43,0.4515090466095711,0.5621189181535411,0.1320111111111111,0.18489999999999998,-0.0007353844075136395,2.8468970389331485,0.034034396176908434,0.6581132190055828,1.3464031001280068,none,Ret_Vol_20,0,1,0.0,0.0,-0.2733333333333333,-0.14
2017-01-26,0,0,1,0.36333333333333334,0.55,0.4515090466095711,0.7985076962177717,0.1320111111111111,0.30250000000000005,-0.000866463892926328,2.8468970389331485,0.03330683159940629,0.5390898965626957,1.31047783402189,none,Ret_Vol_20,0,1,0.0,0.10000000000000009,-0.2733333333333333,0.10000000000000009
2017-01-27,0,0,1,0.46,0.6533333333333333,0.616186139423817,1.0593915755148284,0.2116,0.4268444444444444,-0.006009543517695892,2.8468970389331485,0.036269179663438726,0.559942709382072,1.3176223822869129,none,Ret_Vol_20,0,1,0.0,0.30666666666666664,-0.07999999999999996,0.30666666666666664
2017-01-30,0,0,1,0.4533333333333333,0.6233333333333333,0.6039160468320027,0.9763946559438604,0.2055111111111111,0.3885444444444444,-0.0008899054071440649,2.8468970389331485,0.034855394533540175,0.8350201694894698,1.3997214847801625,none,Ret_Vol_20,0,1,0.0,0.2466666666666666,-0.09333333333333338,0.2466666666666666
2017-01-31,1,0,1,0.43,0.5,0.843970070294529,0.6931471805599453,0.3249000000000001,0.25,0.00029836348965073256,2.8468970389331485,0.03790253843095556,0.8271054671903435,1.3982612172596491,none,Ret_Vol_20,0,1,0.0,0.0,-0.14,0.0
2017-02-01,1,0,1,0.38,0.5033333333333333,0.9675840262617056,0.6865026378412769,0.3844,0.2466777777777778,0.0005703094032936118,2.8468970389331485,0.039306769636756694,0.8129874114155122,1.3944470698889404,none,Ret_Vol_20,0,1,0.0,0.006666666666666599,-0.24,0.006666666666666599
2017-02-02,1,0,0,0.3433333333333333,0.49333333333333335,1.0690534864265653,0.706570200892086,0.4312111111111112,0.25671111111111106,0.007264758098647794,2.8468970389331485,0.03981228104197855,0.8187619331833731,1.396331079840865,none,Ret_Vol_20,0,1,0.0,0.0,-0.31333333333333335,-0.013333333333333308
2017-02-03,0,0,0,0.32,0.38666666666666666,0.3856624808119848,0.4888467170472155,0.1024,0.1495111111111111,-0.002115356985885164,2.8666122003857533,0.0405755345829696,0.6128686557371351,1.3426781372503327,none,Ret_Vol_20,0,1,0.0,0.0,-0.36,-0.22666666666666668
2017-02-06,1,0,1,0.35,0.5733333333333334,1.0498221244986778,0.556287997842748,0.42250000000000004,0.18204444444444443,0.00022682918569594257,2.8750794814984766,0.041066662111865,0.4782625478822825,1.3058305555976348,none,Ret_Vol_20,0,1,0.0,0.14666666666666672,-0.30000000000000004,0.14666666666666672
2017-02-07,1,0,1,0.31,0.5,1.171182981502945,0.6931471805599453,0.4760999999999999,0.25,0.0006933223855400961,2.9392036343285057,0.042546655031588124,0.48045472882942875,1.3325818688897073,none,Ret_Vol_20,0,1,0.0,0.0,-0.38,0.0
2017-02-08,1,0,0,0.2833333333333333,0.4266666666666667,1.2611312181658847,0.8517522107365838,0.5136111111111111,0.328711111111111,0.005752546449780516,3.0377411120830597,0.04415244506078559,0.6370204343973245,1.419448308670657,none,Ret_Vol_20,0,1,0.0,0.0,-0.43333333333333335,-0.1466666666666666
2017-02-09,1,0,0,0.30333333333333334,0.4066666666666667,1.192922968139351,0.8997614299229445,0.4853444444444444,0.3520444444444444,0.003566050102845164,3.0641180580664305,0.04032771460938929,0.8363498482604461,1.488650492087523,none,Ret_Vol_20,0,1,0.0,0.0,-0.3933333333333333,-0.18666666666666665
2017-02-10,1,0,0,0.36,0.41,1.0216512475319814,0.8915981192837836,0.4096,0.3481000000000001,0.005245845097992419,3.0943202021688796,0.04032771460938929,1.0227367989038079,1.5566474349215111,none,Ret_Vol_20,0,1,0.0,0.0,-0.28,-0.18000000000000005
2017-02-13,1,0,0,0.36,0.43333333333333335,1.0216512475319814,0.8362480242006186,0.4096,0.32111111111111107,0.004007335176634763,3.1293280128065057,0.04123854323455804,1.1505776335966826,1.6092760581719745,none,Ret_Vol_20,0,1,0.0,0.0,-0.28,-0.1333333333333333
2017-02-14,1,0,0,0.44,0.48,0.8209805520698302,0.7339691750802004,0.31360000000000005,0.27040000000000003,0.004992308919898214,3.1707274022832097,0.04310644751242616,1.1755310004650332,1.6338821953065217,none,Ret_Vol_20,0,1,0.0,0.0,-0.12,-0.040000000000000036
2017-02-15,0,0,0,0.48,0.49666666666666665,0.6539264674066639,0.6865026378412766,0.2304,0.24667777777777775,-0.0008641180363413437,3.221378465288037,0.04260561082779049,1.1535413921961013,1.6473954870223824,none,Ret_Vol_20,0,1,0.0,0.0,-0.040000000000000036,-0.00666666666666671
2017-02-16,1,0,1,0.3566666666666667,0.6,1.030953640194295,0.5108256237659907,0.41387777777777773,0.16000000000000003,0.0016785565287558146,3.2874339651339386,0.043526532122181105,0.9603671930869794,1.6161417036163237,none,Ret_Vol_20,0,1,0.0,0.19999999999999996,-0.2866666666666666,0.19999999999999996
2017-02-17,1,0,0,0.3466666666666667,0.4633333333333333,1.0593915755148284,0.7693085415255093,0.4268444444444444,0.28801111111111105,0.006048066160828425,3.3876016705376797,0.04195291534459358,1.0242246068784784,1.6748939248819934,none,Ret_Vol_20,0,1,0.0,0.0,-0.30666666666666664,-0.07333333333333336
2017-02-21,0,0,0,0.37,0.4666666666666667,0.4620354595965587,0.6286086594223742,0.1369,0.2177777777777778,-0.001082200145408052,4.348210126076159,0.04195291534459358,0.9490526270083995,2.0365857131363616,none,Ret_Vol_20,0,1,0.0,0.0,-0.26,-0.06666666666666665
2017-02-22,1,0,1,0.4066666666666667,0.57,0.8997614299229445,0.5621189181535413,0.3520444444444444,0.18490000000000004,0.00041898672168572126,4.377244250342505,0.04159879107606079,0.8104049850426561,2.006498832972617,none,Ret_Vol_20,0,1,0.0,0.1399999999999999,-0.18666666666666665,0.1399999999999999
2017-02-23,1,0,0,0.37666666666666665,0.45,0.9763946559438605,0.7985076962177716,0.3885444444444444,0.30250000000000005,0.0014933641914423035,4.410048373367488,0.03991577635790423,0.9061098474724245,2.0478270364960935,none,Ret_Vol_20,0,1,0.0,0.0,-0.2466666666666667,-0.09999999999999998
2017-02-24,1,0,0,0.38666666666666666,0.4766666666666667,0.9501922835498364,0.7409378443962937,0.3761777777777777,0.2738777777777778,0.0010179830611165563,4.447612910489232,0.038866690685342736,0.9434665925580968,2.0737451491687247,none,Ret_Vol_20,0,1,0.0,0.0,-0.22666666666666668,-0.046666666666666634
2017-02-27,0,0,0,0.34,0.45666666666666667,0.41551544396166595,0.6100322738494387,0.11560000000000002,0.20854444444444445,-0.0025783763780462543,4.491537462070336,0.03801569882842616,0.8517887436061378,2.0635563175585037,none,Ret_Vol_20,0,1,0.0,0.0,-0.31999999999999995,-0.08666666666666667
2017-02-28,1,0,0,0.43333333333333335,0.4633333333333333,0.8362480242006186,0.7693085415255093,0.32111111111111107,0.28801111111111105,0.013673854659866258,4.544704326188207,0.036832356609111244,0.9180617031395805,2.1043499483998906,none,Ret_Vol_20,0,1,0.0,0.0,-0.1333333333333333,-0.07333333333333336
2017-03-01,0,0,1,0.4066666666666667,0.5466666666666666,0.521998924364116,0.791127588920149,0.1653777777777778,0.2988444444444444,-0.005859880503598425,4.613311688924798,0.03601414143481028,1.0044596330113535,2.157466807903768,none,Ret_Vol_20,0,1,0.0,0.09333333333333327,-0.18666666666666665,0.09333333333333327
2017-03-02,1,0,1,0.45666666666666667,0.6166666666666667,0.7838015488280762,0.4834266495778762,0.2952111111111111,0.14694444444444443,0.0005038772720600271,4.716205243677419,0.0375586017691765,0.7873321520214293,2.1339493236081495,none,Ret_Vol_20,0,1,0.0,0.2333333333333334,-0.08666666666666667,0.2333333333333334
2017-03-03,0,0,1,0.37666666666666665,0.5766666666666667,0.47267385780161447,0.8595953881976097,0.14187777777777777,0.3325444444444444,-0.0032772408480052917,5.686257932037002,0.0381202349249334,0.9434282011766124,2.5689677036452645,none,Ret_Vol_20,0,1,0.0,0.15333333333333332,-0.2466666666666667,0.15333333333333332
2017-03-06,0,0,1,0.44666666666666666,0.5966666666666667,0.5917946862996578,0.90799192905946,0.1995111111111111,0.3560111111111111,-0.0029133737680216987,6.656539693807842,0.0417187307015469,1.144202744102427,3.018392319964329,moderate,Ret_Vol_20,1,1,0.0,0.19333333333333336,-0.10666666666666669,0.19333333333333336
2017-03-07,0,0,1,0.45666666666666667,0.6533333333333333,0.6100322738494387,1.0593915755148284,0.20854444444444445,0.4268444444444444,-0.002284215165048731,6.415184484977315,0.0005251579985411261,0.0,2.5662313413904885,none,Ret_Vol_20,0,1,0.0,0.30666666666666664,-0.08666666666666667,0.30666666666666664
2017-03-08,1,0,1,0.49,0.78,0.7133498878774648,0.2484613592984996,0.2601,0.04839999999999999,0.0007998953585612867,6.427233358404404,0.04735368387361588,0.40546510810816444,2.7067389809562963,moderate,Ret_Vol_20,0,1,0.0,0.56,-0.020000000000000018,0.56
2017-03-09,1,0,1,0.41,0.71,0.8915981192837836,0.342490308946776,0.3481000000000001,0.08410000000000002,0.003268670195698986,6.440512762260875,0.04248758733708355,0.6130892137480899,2.772878145229902,moderate,Ret_Vol_20,0,1,0.0,0.41999999999999993,-0.18000000000000005,0.41999999999999993
2017-03-10,1,0,1,0.41,0.6033333333333334,0.8915981192837836,0.5052854433903752,0.3481000000000001,0.1573444444444444,0.0003666328125562224,6.469277079176651,0.04088769886606967,0.6467109421453345,2.793990423974082,moderate,Ret_Vol_20,0,1,0.0,0.20666666666666678,-0.18000000000000005,0.20666666666666678
2017-03-13,0,0,1,0.39,0.55,0.4942963218147801,0.7985076962177717,0.1521,0.30250000000000005,-0.0033790271755046453,6.501820387318329,0.037512980894306346,0.439030522601213,2.7436912059759875,moderate,Ret_Vol_20,1,1,0.0,0.10000000000000009,-0.21999999999999997,0.10000000000000009
2017-03-14,1,0,1,0.38,0.6333333333333333,0.9675840262617056,0.456758402495715,0.3844,0.13444444444444448,0.008374752796581397,6.5154172017571295,0.0005059389928987455,0.0,2.6063186624007217,moderate,Ret_Vol_20,0,1,0.0,0.2666666666666666,-0.24,0.2666666666666666
2017-03-15,0,0,1,0.3933333333333333,0.6033333333333334,0.49977578757940566,0.9246589815446719,0.1547111111111111,0.3640111111111112,-0.0016267102694209612,6.553654702805218,0.001011877985797532,0.23395028952447838,2.69195053137517,moderate,Ret_Vol_20,0,1,0.0,0.20666666666666678,-0.21333333333333337,0.20666666666666678
2017-03-16,0,0,1,0.35333333333333333,0.5333333333333333,0.43592431559287287,0.7621400520468967,0.12484444444444444,0.28444444444444444,-0.0013143147950017697,6.581513111574127,0.001398960087847372,0.2815711962089472,2.7174962915186893,moderate,Ret_Vol_20,0,1,0.0,0.06666666666666665,-0.29333333333333333,0.06666666666666665
2017-03-17,0,0,1,0.44333333333333336,0.5166666666666667,0.585788662239446,0.7270487322356267,0.19654444444444447,0.2669444444444445,-0.0020098935338483948,6.614257877979691,0.002325292700941311,0.29096838636384637,2.733691254911313,moderate,Ret_Vol_20,0,1,0.0,0.03333333333333344,-0.11333333333333329,0.03333333333333344
2017-03-20,0,0,1,0.41333333333333333,0.5133333333333333,0.5332984796180493,0.7201758529478646,0.17084444444444444,0.2635111111111111,-0.012407972940626899,6.653470827688597,0.006200589209736622,0.292987835057556,2.751144858355627,moderate,Ret_Vol_20,1,1,0.0,0.026666666666666616,-0.17333333333333334,0.026666666666666616
2017-03-21,1,1,1,0.5666666666666667,0.6733333333333333,0.5679840376059393,0.3955147772549963,0.1877777777777778,0.1067111111111111,0.0018898864360001877,6.699940460754778,0.0007817400170851909,0.0,2.680210706307037,moderate,Ret_Vol_20,0,1,0.1333333333333333,0.3466666666666667,0.1333333333333333,0.3466666666666667
2017-03-22,0,0,1,0.47,0.5766666666666667,0.6348782724359695,0.8595953881976097,0.22089999999999999,0.3325444444444444,-0.001060269661328106,6.699940460754778,0.001095674110685022,0.23204030547130672,2.749916978176509,moderate,Ret_Vol_20,0,1,0.0,0.15333333333333332,-0.06000000000000005,0.15333333333333332
2017-03-23,0,0,1,0.45,0.6633333333333333,0.5978370007556204,1.0886619578149417,0.2025,0.44001111111111113,-0.0008439958489141475,6.699940460754778,0.002410369291319269,0.5394448888637325,2.8425327617484273,moderate,Ret_Vol_20,0,1,0.0,0.32666666666666666,-0.09999999999999998,0.32666666666666666
2017-03-24,0,0,1,0.49333333333333335,0.63,0.6799019538099248,0.9942522733438669,0.2433777777777778,0.39690000000000003,-0.001019587452981141,6.699940460754778,0.003019700139088205,0.6991910630547458,2.8906394132600615,moderate,Ret_Vol_20,0,1,0.0,0.26,-0.013333333333333308,0.26
2017-03-27,1,1,1,0.53,0.6766666666666666,0.6348782724359695,0.39057649561441377,0.22089999999999999,0.10454444444444447,0.007251474353500598,6.69852989703659,0.005329769609099328,0.35514368283075193,2.7875539945465917,moderate,Ret_Vol_20,1,1,0.06000000000000005,0.3533333333333333,0.06000000000000005,0.3533333333333333
2017-03-28,1,0,0,0.37666666666666665,0.46,0.9763946559438605,0.7765287894989963,0.3885444444444444,0.2916,0.001085324742930105,6.648170242515226,0.0002507324136626313,0.0,2.6593433167301894,moderate,Ret_Vol_20,0,1,0.0,0.0,-0.2466666666666667,-0.07999999999999996
2017-03-29,1,0,0,0.41333333333333333,0.49333333333333335,0.8835009090511642,0.706570200892086,0.3441777777777778,0.25671111111111106,0.002935109936855751,6.648170242515226,0.0007758236918314414,0.034979294303455144,2.669994632404677,moderate,Ret_Vol_20,0,1,0.0,0.0,-0.17333333333333334,-0.013333333333333308
2017-03-30,0,0,0,0.31,0.41333333333333333,0.37106368139083207,0.5332984796180493,0.0961,0.17084444444444444,-0.002255047489714501,6.649268608805571,0.0011351118304651746,0.1738133046884497,2.7121919684779026,moderate,Ret_Vol_20,0,1,0.0,0.0,-0.38,-0.17333333333333334
2017-03-31,0,0,0,0.41333333333333333,0.47333333333333333,0.5332984796180493,0.6411874416292344,0.17084444444444444,0.22404444444444443,-0.0016421255420062675,6.651034360537885,0.0016987796227599663,0.19702209096880685,2.720030005392624,moderate,Ret_Vol_20,0,1,0.0,0.0,-0.17333333333333334,-0.053333333333333344
2017-04-03,1,0,1,0.4033333333333333,0.5866666666666667,0.90799192905946,0.5332984796180493,0.3560111111111111,0.17084444444444444,0.0005595225490382383,6.653470827688597,0.0013394914841262332,0.30190028960204063,2.7523602654012893,moderate,Ret_Vol_20,1,1,0.0,0.17333333333333334,-0.19333333333333336,0.17333333333333334
2017-04-04,0,0,1,0.3566666666666667,0.5166666666666667,0.44109228575131554,0.7270487322356267,0.12721111111111114,0.2669444444444445,-0.0030548611983906016,6.661557571795333,0.0005055114052218593,0.0,2.6647746821397,moderate,Ret_Vol_20,0,1,0.0,0.03333333333333344,-0.2866666666666666,0.03333333333333344
2017-04-05,1,0,1,0.4866666666666667,0.63,0.7201758529478646,0.4620354595965587,0.2635111111111111,0.1369,0.001929509405943275,6.712537969460486,0.0005859544696623164,0.13250663631953408,2.724942965020954,moderate,Ret_Vol_20,0,1,0.0,0.26,-0.026666666666666616,0.26
2017-04-06,0,0,0,0.36666666666666664,0.48333333333333334,0.456758402495715,0.6603573577369546,0.13444444444444442,0.2336111111111111,-0.0008271302020167459,6.727654257017731,0.0008710660379127027,0.08862979510562619,2.717911961150154,moderate,Ret_Vol_20,0,1,0.0,0.0,-0.2666666666666667,-0.033333333333333326
2017-04-07,1,0,1,0.38666666666666666,0.5466666666666666,0.9501922835498364,0.6039160468320027,0.3761777777777777,0.20551111111111114,0.0006876864837839225,6.74429267714636,0.0010060390794172785,0.09805314737390913,2.7274348267945423,moderate,Ret_Vol_20,0,1,0.0,0.09333333333333327,-0.22666666666666668,0.09333333333333327
2017-04-10,0,0,0,0.36333333333333334,0.4166666666666667,0.4515090466095711,0.5389965007326871,0.1320111111111111,0.17361111111111113,-0.001433879303282093,6.762582354176182,0.0010060390794172785,0.15752746606798795,2.7525929932146944,moderate,Ret_Vol_20,1,1,0.0,0.0,-0.2733333333333333,-0.16666666666666663
2017-04-11,0,0,1,0.47,0.6466666666666666,0.6348782724359695,1.0403433805441338,0.22089999999999999,0.4181777777777777,-0.003759951034546627,6.782544144578221,0.0003592881386337149,0.0,2.7131254442728787,moderate,Ret_Vol_20,0,1,0.0,0.2933333333333332,-0.06000000000000005,0.2933333333333332
2017-04-12,0,0,1,0.46,0.66,0.616186139423817,1.07880966137193,0.2116,0.43560000000000004,-0.006814694227374907,6.803522287727995,0.0009452426082960531,0.01923314041389812,2.7274624299978565,moderate,Ret_Vol_20,0,1,0.0,0.32000000000000006,-0.07999999999999996,0.32000000000000006
2017-04-13,1,1,1,0.5366666666666666,0.66,0.6223781096717381,0.4155154439616658,0.21467777777777783,0.11559999999999998,0.008613348940219367,6.826803198209099,0.0019132583229020306,0.4293740513309107,2.8601074721797834,moderate,Ret_Vol_20,0,1,0.07333333333333325,0.32000000000000006,0.07333333333333325,0.32000000000000006
2017-04-17,0,0,0,0.36666666666666664,0.37666666666666665,0.456758402495715,0.47267385780161447,0.13444444444444442,0.14187777777777777,-0.0029033798625895946,6.8520484446747965,0.0036122486908559404,0.7085357794491323,2.9544637863119148,moderate,Ret_Vol_20,1,1,0.0,0.0,-0.2666666666666667,-0.2466666666666667
2017-04-18,0,0,1,0.49666666666666665,0.5866666666666667,0.6865026378412766,0.8835009090511642,0.24667777777777775,0.3441777777777778,-0.0017163507793208632,6.7978308407147985,0.00038499559034834395,0.0,2.7192478349630242,moderate,Ret_Vol_20,0,1,0.0,0.17333333333333334,-0.00666666666666671,0.17333333333333334
2017-04-19,1,1,1,0.52,0.66,0.6539264674066639,0.4155154439616658,0.2304,0.11559999999999998,0.007557263417987681,6.8292114935546095,0.001055173772575101,0.23399273254474923,2.8021989693170415,moderate,Ret_Vol_20,0,1,0.040000000000000036,0.32000000000000006,0.040000000000000036,0.32000000000000006
2017-04-20,0,0,0,0.4266666666666667,0.4866666666666667,0.5562879978427482,0.666829872242572,0.18204444444444448,0.23684444444444447,-0.0030350729326357184,6.865393528548701,0.0032606404257067632,0.2224449353873113,2.8138690841633855,moderate,Ret_Vol_20,0,1,0.0,0.0,-0.1466666666666666,-0.026666666666666616
2017-04-21,1,0,1,0.37333333333333335,0.5633333333333334,0.9852836033611064,0.5738837597331276,0.3927111111111112,0.19067777777777775,0.01084006896297951,6.907975564443241,0.0037506478430034454,0.2834936719013162,2.8493635217005924,moderate,Ret_Vol_20,0,1,0.0,0.1266666666666667,-0.2533333333333333,0.1266666666666667
